wordle_id,tweet_id,tweet_date,tweet_username,tweet_text
215,1484381914333003780,2022-01-21 04:26:41+00:00,todanderson,"Wordle 215 4/6

⬛⬛⬛🟨⬛
⬛🟨🟨🟩⬛
🟨⬛⬛🟩🟨
🟩🟩🟩🟩🟩"
215,1484381918187569156,2022-01-21 04:26:42+00:00,crack_pope,"Wordle 215 3/6

⬛⬛🟨🟨🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩"
215,1484381934738362369,2022-01-21 04:26:46+00:00,walkthesunnyway,"Wordle 215 4/6

⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩 https://t.co/wpvIzDWMeb"
215,1484381939943440389,2022-01-21 04:26:47+00:00,TheJerk957,"Wordle 215 4/6

🟨⬛⬛⬛⬛
⬛⬛🟨⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩

Sonovabitch…"
215,1484381940312686592,2022-01-21 04:26:47+00:00,ace_a_lot,"Wordle 215 4/6

⬛⬛⬛⬛🟨
⬛🟨⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484381942493573125,2022-01-21 04:26:48+00:00,DaveTheRedNinja,"Wordle 215 3/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩"
215,1484381965872627712,2022-01-21 04:26:53+00:00,lauralexs,"Wordle 215 3/6

⬜🟨⬜⬜🟨
🟨🟨⬜⬜⬜
🟩🟩🟩🟩🟩

Stab in the relative dark, baybee I genuinely yelled, Yes! Fuck Yeah!, when I got it."
215,1484382027520507910,2022-01-21 04:27:08+00:00,giff_extratime,"Wordle 215 3/6

⬜⬜⬜⬜🟨
🟨🟨🟨⬜⬜
🟩🟩🟩🟩🟩"
215,1484382063784386560,2022-01-21 04:27:17+00:00,stalbertinsure,"Wordle 215 3/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩"
215,1484382079294980103,2022-01-21 04:27:20+00:00,ahrenhp,"Wordle 215 4/6

⬛⬛⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484382080175804416,2022-01-21 04:27:21+00:00,collyflowr_,"Wordle 215 2/6

🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩

i’m a genius"
215,1484382092846788610,2022-01-21 04:27:24+00:00,FPLChats,"Wordle 215 4/6

⬛⬛⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484382147414671360,2022-01-21 04:27:37+00:00,TotallynotTake,"Wordle 215 5/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟨⬛⬛🟩
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484382163772448770,2022-01-21 04:27:40+00:00,MarqHudson,"Wordle 215 3/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484382179216048128,2022-01-21 04:27:44+00:00,goodfriendraf,"Wordle 215 4/6

⬛🟨⬛⬛⬛
⬛⬛⬛⬛🟩
🟨⬛⬛🟨🟩
🟩🟩🟩🟩🟩

btw did you know there’s a hard mode? open up settings by tapping the gear… https://t.co/zR40cxLc0J"
215,1484382181472538627,2022-01-21 04:27:45+00:00,CrimsonCowlAJD,"Wordle 215 5/6

⬛🟨⬛🟩⬛
⬛🟨⬛🟩⬛
🟩⬛⬛🟩⬛
🟩⬛⬛🟩⬛
🟩🟩🟩🟩🟩"
215,1484382189751975942,2022-01-21 04:27:47+00:00,HalloranJen,"Wordle 215 5/6

⬛🟩⬛🟨⬛
⬛🟩🟨⬛⬛
🟨🟩⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
215,1484382203219832837,2022-01-21 04:27:50+00:00,bawlzic,"Wordle 215 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484382222601777155,2022-01-21 04:27:55+00:00,brunettretrieve,"Wordle 215 4/6

⬜🟨⬜⬜⬜
🟨🟩⬜🟨⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩"
215,1484382225281990661,2022-01-21 04:27:55+00:00,abrifoglio,"Wordle 215 3/6

🟨🟨🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
215,1484382238502313987,2022-01-21 04:27:58+00:00,EzCheezWhizard,"Wordle 215 3/6

🟨🟨⬛⬛⬛
🟨⬛🟨🟨⬛
🟩🟩🟩🟩🟩"
215,1484382241723584515,2022-01-21 04:27:59+00:00,slaparazzzi,"Wordle 215 3/6

⬛⬛⬛⬛⬛
🟨🟩⬛🟨⬛
🟩🟩🟩🟩🟩 
baby’s second wordle"
215,1484382264951656449,2022-01-21 04:28:05+00:00,RaiiMichelle,"Wordle 215 3/6

🟨⬛⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

Yooo!! 😃😎"
215,1484382290612424705,2022-01-21 04:28:11+00:00,Professor_Butts,"Wordle 215 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨🟨⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩"
215,1484382297222565890,2022-01-21 04:28:12+00:00,FifetheWife,"Wordle 215 3/6

⬛🟩⬛⬛🟨
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩"
215,1484382332882620422,2022-01-21 04:28:21+00:00,grizzlybrice,"Wordle 215 4/6

🟨⬛⬛⬛⬛
⬛⬛🟨🟨⬛
🟨⬛⬛🟨🟩
🟩🟩🟩🟩🟩"
215,1484382349382991872,2022-01-21 04:28:25+00:00,TOMpaBayBucs,"Wordle 215 4/6

⬛🟨⬛⬛⬛
🟨🟨⬛⬛⬛
⬛🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
215,1484382363953950724,2022-01-21 04:28:28+00:00,essgrant,"Wordle 215 5/6

⬜⬜⬜⬜⬜
⬜🟩🟨⬜⬜
🟩🟩🟨⬜⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩"
215,1484382367124844545,2022-01-21 04:28:29+00:00,cderyn12,"Wordle 215 6/6

⬛🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩 

Cannot believe I got it 😅"
215,1484382394337701888,2022-01-21 04:28:35+00:00,ToddShoemaker9,"Wordle 215 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟨⬛⬛
⬛🟩🟨🟩🟨
🟩🟩🟩🟩🟩"
215,1484382408057114624,2022-01-21 04:28:39+00:00,WendysWriting22,"Wordle 215 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
215,1484382408493322240,2022-01-21 04:28:39+00:00,AnnEggVeal,"Wordle 215 3/6

⬛🟨⬛🟨⬛
🟨🟩🟨⬛⬛
🟩🟩🟩🟩🟩"
215,1484382409588154371,2022-01-21 04:28:39+00:00,duncanmacinnes,"Wordle 215 3/6

🟩⬛⬛⬛🟩
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩

Hey look I made a bucket"
215,1484382464667754498,2022-01-21 04:28:52+00:00,TBro1981,"Wordle 215 6/6

⬜⬜⬜🟨🟨
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟨🟨⬜
🟩🟩🟩🟩🟩that was close! Didn’t know I could double up on letters!"
215,1484382475912552452,2022-01-21 04:28:55+00:00,Junkmail_lt,"Wordle 215 5/6

⬛⬛⬛🟨⬛
⬛⬛⬛🟩🟩
⬛⬛🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩

embarrasing mistake in the middle"
215,1484382476109631495,2022-01-21 04:28:55+00:00,GonzoSmash,"Wordle 215 6/6

🟨⬛⬛⬛🟨
🟨⬛⬛⬛🟨
⬛⬛🟩🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
215,1484382502173253633,2022-01-21 04:29:01+00:00,ToastVanBost,"Wordle 215 5/6

🟨🟨⬛⬛⬛
⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩

#YAYTRENDS"
215,1484382554291535872,2022-01-21 04:29:14+00:00,reginaldbaggins,"Wordle 215 3/6

🟩⬜⬜🟨⬜
🟩⬜⬜⬜🟩
🟩🟩🟩🟩🟩"
215,1484382556237623296,2022-01-21 04:29:14+00:00,Lynn_Bedford,"Wordle 215 4/6

🟨🟨⬜⬜⬜
⬜🟨⬜⬜🟨
⬜🟩🟨🟨⬜
🟩🟩🟩🟩🟩"
215,1484382570842411008,2022-01-21 04:29:18+00:00,mddx18,"Wordle 215 5/6

⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛
⬛🟨⬛⬛🟩
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484382577620258816,2022-01-21 04:29:19+00:00,calmsleeping,"Wordle 215 5/6

⬛🟩⬛⬛⬛
⬛🟩🟨🟨⬛
🟨🟩🟨⬛⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩"
215,1484382594443665409,2022-01-21 04:29:23+00:00,cjeffords12,"Wordle 215 5/6

⬛🟨⬛⬛🟩
⬛🟨⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩 https://t.co/GGqRBxCORd"
215,1484382594959437829,2022-01-21 04:29:23+00:00,tesseraterra,"Wordle 215 4/6

⬛⬛⬛🟨⬛
🟨🟨⬛🟩⬛
⬛⬛🟨🟩🟨
🟩🟩🟩🟩🟩"
215,1484382602257743872,2022-01-21 04:29:25+00:00,effinkage,"Wordle 215 3/6

🟨🟨🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
215,1484382615926935552,2022-01-21 04:29:28+00:00,geekstrdad,"Wordle 215 4/6

⬛⬛⬛🟨⬛
🟨🟨🟨⬛⬛
🟨⬛🟨🟨🟨
🟩🟩🟩🟩🟩"
215,1484382622474280961,2022-01-21 04:29:30+00:00,super_star_96,"Wordle 215 5/6

⬛⬛⬛🟨⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟨⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
215,1484382626500726784,2022-01-21 04:29:31+00:00,BamsFlowers,"Wordle 215 5/6

⬛🟨⬛🟨⬛
🟨🟨⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
215,1484382629268918274,2022-01-21 04:29:31+00:00,tpxrisi,"Wordle 215 4/6

🟨⬛🟨⬛⬛
🟩🟩🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩

I’m about to be obsessed with this game. I’m strategizing"
215,1484382630841761793,2022-01-21 04:29:32+00:00,DanielleMorrill,"Wordle 215 3/6

🟩⬛🟨⬛⬛
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
215,1484382636680220677,2022-01-21 04:29:33+00:00,spherx,"Wordle 215 5/6

⬛⬛🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩"
215,1484382642032283650,2022-01-21 04:29:35+00:00,WetAssPolicy,"Wordle 215 5/6

⬛🟨⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩

Et me?"
215,1484382649552678913,2022-01-21 04:29:36+00:00,megmaggio88,"Wordle 215 3/6

🟨⬜🟨⬜⬜
🟨⬜🟩⬜⬜
🟩🟩🟩🟩🟩"
215,1484382660885635072,2022-01-21 04:29:39+00:00,Mrs_Kozak,"Wordle 215 5/6

🟨🟨⬛⬛⬛
⬛🟨🟨⬛⬛
🟩⬛🟨🟨⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩"
215,1484382665650458624,2022-01-21 04:29:40+00:00,NickDyson_,"Wordle 215 5/6

⬛⬛⬛⬛⬛
⬛🟨🟨🟩⬛
⬛⬛🟨⬛🟨
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩"
215,1484382674676596736,2022-01-21 04:29:42+00:00,cricket512,"Wordle 215 4/6

⬛🟨⬛🟨⬛
🟨🟨⬛⬛⬛
⬛⬛⬛🟨🟩
🟩🟩🟩🟩🟩"
215,1484382676165357570,2022-01-21 04:29:43+00:00,jl2946,"Wordle 215 3/6

🟨⬜⬜🟨⬜
🟩⬜🟨⬜🟨
🟩🟩🟩🟩🟩

my friend asked me to try that wordle game, all I wanna know is why are my cubes white 🤨"
215,1484382682926616578,2022-01-21 04:29:44+00:00,emilybabemily,"Wordle 215 4/6

🟨⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩"
215,1484382683564326914,2022-01-21 04:29:44+00:00,CupGotMeSlow,"Wordle 215 4/6

⬛⬛🟨🟨⬛
🟩⬛🟨⬛⬛
🟩⬛⬛🟨⬛
🟩🟩🟩🟩🟩"
215,1484382687485964289,2022-01-21 04:29:45+00:00,col_zackary,"Wordle 215 3/6

🟨⬛🟩⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩"
215,1484382705550692353,2022-01-21 04:29:50+00:00,NummyNoodles_,"Wordle 215 2/6

🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩
破广告因为皮肤
That’s what you get if you type poggy woggy in the Chinese keyboard"
215,1484382718175625217,2022-01-21 04:29:53+00:00,NateMartindale,"Wordle 215 4/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟩
🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩

❌❌❌❌❌
😰
😬
😎"
215,1484382725284847616,2022-01-21 04:29:54+00:00,TheNameIsBrad,"Wordle 215 2/6

⬛🟩🟨🟨⬛
🟩🟩🟩🟩🟩

😎😎😎😎😎"
215,1484382736789893124,2022-01-21 04:29:57+00:00,DhruvGovil,"Wordle 215 2/6

🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩"
215,1484382765432942592,2022-01-21 04:30:04+00:00,elilazers,"Wordle 215 2/6

🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩

Live on stream so nobody can deny my genius"
215,1484382772412268547,2022-01-21 04:30:06+00:00,damn_gina_fit,"Wordle 215 5/6

⬜🟩⬜⬜🟨
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

Why was I holding my breath 😭🥴"
215,1484382801461874688,2022-01-21 04:30:13+00:00,parkjim1nie,"Wordle 215 6/6

⬛⬛⬛🟨⬛
🟨⬛⬛⬛🟨
🟨🟨⬛⬛⬛
🟩⬛⬛🟨⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩
hate this shit!"
215,1484382823930683402,2022-01-21 04:30:18+00:00,sophiajeanmarie,"Wordle 215 2/6

⬛⬛🟨🟨🟩
🟩🟩🟩🟩🟩"
215,1484382833829298178,2022-01-21 04:30:20+00:00,Kecusc,"Wordle 215 4/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩This one made me realize something new about the rules of the game."
215,1484382840359849984,2022-01-21 04:30:22+00:00,Jodidthatsme,"Wordle 215 4/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨🟩
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
215,1484382843228901380,2022-01-21 04:30:22+00:00,Sydney00057665,"Wordle 215 5/6

🟨⬛⬛⬛⬛
⬛⬛🟨⬛🟩
⬛⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
215,1484382855295746052,2022-01-21 04:30:25+00:00,christyorgs,"Wordle 215 4/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩"
215,1484382855337631750,2022-01-21 04:30:25+00:00,Calhouner,"Wordle 215 3/6

🟩🟩⬛🟨⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484382871221534724,2022-01-21 04:30:29+00:00,vi_gravitatis,"Wordle 215 5/6

⬛🟨⬛⬛⬛
⬛🟨🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩"
215,1484382871926321153,2022-01-21 04:30:29+00:00,KMP416,"Wordle 215 5/6

⬜⬜🟨🟨⬜
🟨🟨⬜⬜🟨
🟨🟨⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

First timer!! 🙌🏻🙌🏻"
215,1484382881979920384,2022-01-21 04:30:32+00:00,applesyoranges,"Wordle 215 3/6

⬜⬜⬜⬜🟨
⬜🟨🟩🟩⬜️
🟩🟩🟩🟩🟩"
215,1484382903077277697,2022-01-21 04:30:37+00:00,DiffurenceFurry,"Wordle 215 5/6

🟨⬜⬜⬜🟨
⬜⬜⬜⬜🟨
⬜⬜⬜⬜⬜
⬜⬜🟨🟩⬜
🟩🟩🟩🟩🟩"
215,1484382904818053120,2022-01-21 04:30:37+00:00,KJDixon,"Wordle 215 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩"
215,1484382906462052355,2022-01-21 04:30:38+00:00,johannasavany,"Wordle 215 4/6

⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩"
215,1484382942780551170,2022-01-21 04:30:46+00:00,jhenrynarcisse,"Wordle 215 5/6

🟨🟨⬜⬜⬜
⬜⬜⬜⬜⬜
🟩⬜⬜⬜🟩
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩"
215,1484382947738144768,2022-01-21 04:30:47+00:00,GeoffAWilliams,"Wordle 215 3/6

🟨⬜⬜🟨⬜
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩"
215,1484382991853887501,2022-01-21 04:30:58+00:00,ChelleNguyen,"Wordle 215 5/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩 now I can go to sleep"
215,1484382993883942912,2022-01-21 04:30:58+00:00,kayjai1011,"Wordle 215 4/6

⬛⬛🟨⬛⬛
🟨🟩⬛⬛⬛
🟨🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
215,1484383000397684736,2022-01-21 04:31:00+00:00,melinakorine,"Wordle 215 4/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟨🟩
⬛🟩🟨⬛⬛
🟩🟩🟩🟩🟩"
215,1484383014872240128,2022-01-21 04:31:03+00:00,catelatz,"Wordle 215 6/6

⬛🟩⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484383022237446146,2022-01-21 04:31:05+00:00,groovychx,"Wordle 215 4/6

🟨⬛⬛⬛⬛
⬛🟨🟨🟨⬛
🟨⬛🟨🟩🟨
🟩🟩🟩🟩🟩"
215,1484383036254801926,2022-01-21 04:31:09+00:00,weirdgum,"Wordle 215 5/6

⬛🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩⬛⬛⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩"
215,1484383047667490822,2022-01-21 04:31:11+00:00,mickle00,"Wordle 215 6/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟨🟨⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩"
215,1484383064587313153,2022-01-21 04:31:15+00:00,Dakota_Leland,"Wordle 215 5/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛⬛⬛⬛🟩
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩"
215,1484383072426422272,2022-01-21 04:31:17+00:00,dashrb,"Wordle 215 5/6

⬛🟨⬛🟨⬛
🟨⬛🟨🟩⬛
⬛🟨⬛🟩⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩"
215,1484383089925181441,2022-01-21 04:31:21+00:00,mrmarcoandre,"Wordle 215 4/6

⬛⬛🟨⬛🟨
🟩⬛🟨⬛⬛
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484383112008065026,2022-01-21 04:31:27+00:00,sarahsaysyuh,"Wordle 215 2/6

🟨⬛⬛⬛🟩
🟩🟩🟩🟩🟩

anyone else get as insanely lucky as i did? my first 2 for Wordle!"
215,1484383121655037952,2022-01-21 04:31:29+00:00,StacyThorn,"Wordle 215 5/6

⬛⬛⬛🟨🟩
🟨🟨⬛⬛⬛
⬛⬛⬛🟨🟩
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484383124226129924,2022-01-21 04:31:29+00:00,DeskinsRobbie,"Wordle 215 4/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜🟩
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩"
215,1484383132748902400,2022-01-21 04:31:32+00:00,andrewdcronin,"Wordle 215 6/6

⬛⬛⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛⬛🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩"
215,1484383133244006401,2022-01-21 04:31:32+00:00,justincharles,"Wordle 215 3/6

🟨⬛🟨🟨⬛
🟨🟨🟨🟩⬛
🟩🟩🟩🟩🟩"
215,1484383146875387905,2022-01-21 04:31:35+00:00,Dwilco3,"Wordle 215 4/6

🟨🟩⬜⬜⬜
⬜🟩⬜🟨🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩"
215,1484383149832359942,2022-01-21 04:31:36+00:00,Anthony92876,"Wordle 215 6/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟩
⬛⬛🟨⬛⬛
🟨🟩🟨⬛🟩
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩"
215,1484383150524432385,2022-01-21 04:31:36+00:00,Packie619,"Wordle 215 5/6

🟨⬛⬛🟩⬛
⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟩
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩

Bamf"
215,1484383154953588739,2022-01-21 04:31:37+00:00,ASAPBark,"Wordle 215 2/6

🟨⬜🟨⬜⬜
🟩🟩🟩🟩🟩"
215,1484383162272735233,2022-01-21 04:31:39+00:00,thiefwoutaname,"Wordle 215 3/6

⬛🟨⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩"
215,1484383168442605571,2022-01-21 04:31:40+00:00,srsas12,"Wordle 215 4/6

⬛🟨⬛⬛⬛
🟩⬛⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
215,1484383169046454272,2022-01-21 04:31:40+00:00,CassMutt,"Wordle 215 6/6

⬛⬛⬛⬛🟨
⬛🟩⬛🟨⬛
⬛🟩🟨⬛⬛
⬛🟩⬛🟩⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩"
215,1484383188650631172,2022-01-21 04:31:45+00:00,fulknA,"Wordle 215 4/6

⬛⬛⬛⬛🟩
⬛🟨⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
215,1484383191133671428,2022-01-21 04:31:45+00:00,sueellenosborn,"Wordle 215 3/6

⬜⬜⬜🟩⬜
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩"
215,1484383193402789894,2022-01-21 04:31:46+00:00,ask330,"Wordle 215 6/6

⬜⬜⬜⬜⬜
⬜⬜🟨🟨⬜
🟨⬜⬜⬜⬜
⬜⬜⬜🟨🟨
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩"
215,1484383194262630404,2022-01-21 04:31:46+00:00,jrdnklmr,"Wordle 215 4/6

⬛⬛🟨⬛⬛
⬛⬛🟨🟨🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩"
215,1484383207315283970,2022-01-21 04:31:49+00:00,dr_ench,"Wordle 215 4/6

⬛⬛🟨🟨⬛
⬛🟨⬛⬛🟩
🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩"
215,1484383226986516483,2022-01-21 04:31:54+00:00,landonaero,"Wordle 215 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩"
215,1484383276739416066,2022-01-21 04:32:06+00:00,BrianRexWright,"Wordle 215 2/6

🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩

#Wordle"
215,1484383289616093185,2022-01-21 04:32:09+00:00,kaseejedimaster,"Wordle 215 4/6

🟨⬜⬜🟨⬜
🟨🟨🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
215,1484383302219751427,2022-01-21 04:32:12+00:00,TTVmackenzac,"Wordle 215 3/6

⬛⬛⬛🟨⬛
⬛🟩🟨⬛⬛
🟩🟩🟩🟩🟩"
215,1484383382482014214,2022-01-21 04:32:31+00:00,XyrondLIVE,"Wordle 215 4/6

⬛🟨🟨⬛⬛
⬛🟨🟨🟨⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩"
215,1484383384734351362,2022-01-21 04:32:32+00:00,mr1llum1nat1,"Wordle 215 4/6

⬛🟨⬛🟨⬛
🟨🟨⬛⬛⬛
⬛🟩🟨🟨⬛
🟩🟩🟩🟩🟩"
215,1484383389805281281,2022-01-21 04:32:33+00:00,Jessica20613738,"Wordle 215 3/6

⬛🟩⬛⬛🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩"
215,1484383406611963904,2022-01-21 04:32:37+00:00,wtfwittek,"Wordle 215 4/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩 

ngl this was the best thing that happened today"
215,1484383425217765377,2022-01-21 04:32:41+00:00,freemagic,"Wordle 215 3/6

🟨⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
215,1484383434461958149,2022-01-21 04:32:43+00:00,DaGrumpyCoug,"Wordle 215 4/6

⬛⬛⬛⬛🟩
⬛🟨⬛⬛🟩
🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩"
215,1484383457534873602,2022-01-21 04:32:49+00:00,NikkiAshleh,"Wordle 215 3/6

⬛🟩⬛🟨🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩 

🤙🏾"
215,1484383466854789121,2022-01-21 04:32:51+00:00,im_kage,"Wordle 215 6/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩"
215,1484383473813106691,2022-01-21 04:32:53+00:00,TDYRX,"Wordle 215 4/6

⬛🟩⬛⬛⬛
⬛🟩🟨🟨⬛
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩"
